"ICD9_CD","DX_NM","DX_KEY","DX_STAT","DX_ID"
NA,"Other hemoglobinopathies",994797,"NOT APPLIC",2731
"054.79","Herpes simplex virus type 1 (HSV-1) dermatitis",1246721,"NOT APPLIC",257351
NA,"Herpes simplex virus type 1 (HSV-1) dermatitis",1246721,"NOT APPLIC",257351
NA,"Cellulitis and abscess of hand, except fingers and thumb",998633,"NOT APPLIC",7845
"682.4","Cellulitis and abscess of hand, except fingers and thumb",998633,"NOT APPLIC",7845
"E920.9","Accident caused by unspecified cutting and piercing instrument or object",1005182,"NOT APPLIC",13721
NA,"Accident caused by unspecified cutting and piercing instrument or object",1005182,"NOT APPLIC",13721
"991.6","Hypothermia",1136144,"NOT APPLIC",49215
NA,"Hypothermia",1136144,"NOT APPLIC",49215
NA,"Lymphoblastic lymphoma of multiple sites",1234665,"NOT APPLIC",242771
"200.18","Lymphoblastic lymphoma of multiple sites",1234665,"NOT APPLIC",242771
"V15.05","Allergy to tree nuts",1263426,"NOT APPLIC",281116
NA,"Allergy to tree nuts",1263426,"NOT APPLIC",281116
"253.5","Pituitary diabetes insipidus",1052633,"NOT APPLIC",30762
NA,"Pituitary diabetes insipidus",1052633,"NOT APPLIC",30762
"786.09","Signs and symptoms of severe respiratory distress",1412918,"NOT APPLIC",424060
NA,"Signs and symptoms of severe respiratory distress",1412918,"NOT APPLIC",424060
NA,"Asthma exacerbation, mild intermittent",1853085,"DELETED",894477
"493.92","Asthma exacerbation, mild intermittent",1853085,"DELETED",894477
"416.8","Other chronic pulmonary heart diseases",1004848,"NOT APPLIC",5000
NA,"Other chronic pulmonary heart diseases",1004848,"NOT APPLIC",5000
"034.0","Strep pharyngitis",1250572,"NOT APPLIC",254040
NA,"Strep pharyngitis",1250572,"NOT APPLIC",254040
NA,"Klebsiella pneumoniae",999523,"NOT APPLIC",718
"041.3","Klebsiella pneumoniae",999523,"NOT APPLIC",718
NA,"Chondrodystrophy",991964,"NOT APPLIC",9411
"756.4","Chondrodystrophy",991964,"NOT APPLIC",9411
"591","Hydronephrosis",1003804,"NOT APPLIC",6171
NA,"Hydronephrosis",1003804,"NOT APPLIC",6171
NA,"S/P pneumonectomy",1141206,"NOT APPLIC",185613
"758.5","Other conditions due to autosomal anomalies",999604,"NOT APPLIC",9449
NA,"Other conditions due to autosomal anomalies",999604,"NOT APPLIC",9449
"V45.76","S/P pneumonectomy",1141206,"NOT APPLIC",185613
NA,"Erythema of skin",1326409,"NOT APPLIC",336217
"695.9","Erythema of skin",1326409,"NOT APPLIC",336217
"380.10","Otitis externa, left",1259135,"NOT APPLIC",269290
NA,"Otitis externa, left",1259135,"NOT APPLIC",269290
NA,"Nickel allergy",1264053,"NOT APPLIC",280724
"V15.09","Nickel allergy",1264053,"NOT APPLIC",280724
"708.9","Urticaria, unspecified",991095,"NOT APPLIC",8000
"911.4","Trunk, insect bite, nonvenomous, without mention of infection(911.4)",998775,"NOT APPLIC",11802
NA,"Vomiting alone",1009535,"NOT APPLIC",9825
NA,"Urticaria, unspecified",991095,"NOT APPLIC",8000
"787.03","Vomiting alone",1009535,"NOT APPLIC",9825
"995.27","Allergic reaction caused by a drug",1020294,"NOT APPLIC",154130
NA,"Allergic reaction caused by a drug",1020294,"NOT APPLIC",154130
"625.3","Menstrual cramps",1076295,"NOT APPLIC",37808
NA,"Menstrual cramps",1076295,"NOT APPLIC",37808
NA,"Asthma, mild intermittent, uncomplicated",1905708,"DELETED",898605
"493.90","Asthma, mild intermittent, uncomplicated",1905708,"DELETED",898605
NA,"Other and unspecified postsurgical nonabsorption",997584,"NOT APPLIC",6100
"579.3","Other and unspecified postsurgical nonabsorption",997584,"NOT APPLIC",6100
"237.70","Neurofibromatosis, unspecified",1163626,"DELETED",38408
NA,"Polydactyly of fingers",1008987,"NOT APPLIC",9343
"276.1","Hyponatremia",1061108,"NOT APPLIC",49182
NA,"Hyponatremia",1061108,"NOT APPLIC",49182
"755.01","Polydactyly of fingers",1008987,"NOT APPLIC",9343
"255.41","Secondary adrenal insufficiency",1324552,"NOT APPLIC",336582
NA,"Secondary adrenal insufficiency",1324552,"NOT APPLIC",336582
NA,"Nephrolithiasis",1046039,"NOT APPLIC",49735
NA,"Other and unspecified diseases of the oral soft tissues",999879,"NOT APPLIC",5671
NA,"Nephrotic syndrome with lesion of membranous glomerulonephritis",1005679,"NOT APPLIC",6113
NA,"Retching",1142801,"NOT APPLIC",64889
"528.9","Other and unspecified diseases of the oral soft tissues",999879,"NOT APPLIC",5671
"581.1","Nephrotic syndrome with lesion of membranous glomerulonephritis",1005679,"NOT APPLIC",6113
"787.03","Retching",1142801,"NOT APPLIC",64889
"592.0","Nephrolithiasis",1046039,"NOT APPLIC",49735
"518.89","Environmental lung disease",1091481,"NOT APPLIC",18533
NA,"Environmental lung disease",1091481,"NOT APPLIC",18533
NA,"Food poisoning, unspecified",992300,"NOT APPLIC",39
NA,"Congenital interruption of aortic arch",991180,"NOT APPLIC",9168
"005.9","Food poisoning, unspecified",992300,"NOT APPLIC",39
"747.11","Congenital interruption of aortic arch",991180,"NOT APPLIC",9168
"IMO0001","Gestational age, 34 weeks",1039909,"DELETED",186036
NA,"Gestational age, 34 weeks",1039909,"DELETED",186036
NA,"Other external cause status",1198312,"NOT APPLIC",223279
"E000.8","Other external cause status",1198312,"NOT APPLIC",223279
NA,"Clavicle fracture, right, closed, initial encounter",1651039,"DELETED",647119
"832.2","Nursemaid's elbow, left, initial encounter",1654839,"NOT APPLIC",666294
"810.00","Clavicle fracture, right, closed, initial encounter",1651039,"DELETED",647119
NA,"Nursemaid's elbow, left, initial encounter",1654839,"NOT APPLIC",666294
"599.0","Recurrent UTI",1125529,"NOT APPLIC",134237
"345.00","Epilepsy, generalized, nonconvulsive",1109168,"NOT APPLIC",47171
NA,"Epilepsy, generalized, nonconvulsive",1109168,"NOT APPLIC",47171
NA,"Recurrent UTI",1125529,"NOT APPLIC",134237
NA,"Myotonic muscular dystrophy",997136,"NOT APPLIC",115621
"487.1","Influenza with other respiratory manifestations",1002256,"NOT APPLIC",5446
NA,"Influenza with other respiratory manifestations",1002256,"NOT APPLIC",5446
"359.21","Myotonic muscular dystrophy",997136,"NOT APPLIC",115621
"453.50","Leg DVT (deep venous thromboembolism), chronic",1257140,"NOT APPLIC",266986
NA,"Leg DVT (deep venous thromboembolism), chronic",1257140,"NOT APPLIC",266986
NA,"GHD (growth hormone deficiency)",1013916,"NOT APPLIC",30683
"253.3","GHD (growth hormone deficiency)",1013916,"NOT APPLIC",30683
"492.8","Other emphysema",998566,"NOT APPLIC",5459
NA,"Other emphysema",998566,"NOT APPLIC",5459
"E946.9","Unspecified agent primarily affecting skin and mucous membrane causing adverse effect in therapeutic use",990606,"NOT APPLIC",13939
NA,"Unspecified agent primarily affecting skin and mucous membrane causing adverse effect in therapeutic use",990606,"NOT APPLIC",13939
"382.9","Bilateral acute otitis media",1205129,"NOT APPLIC",217405
NA,"Bilateral acute otitis media",1205129,"NOT APPLIC",217405
NA,"Otorrhea, unspecified",1003235,"NOT APPLIC",4813
"388.60","Otorrhea, unspecified",1003235,"NOT APPLIC",4813
NA,"Influenza",1161901,"NOT APPLIC",76588
"211.3","Intestinal polyps",1144301,"NOT APPLIC",49444
NA,"Intestinal polyps",1144301,"NOT APPLIC",49444
"487.1","Influenza",1161901,"NOT APPLIC",76588
"523.10","Chronic gingivitis, plaque induced",999394,"NOT APPLIC",85092
NA,"Chronic gingivitis, plaque induced",999394,"NOT APPLIC",85092
NA,"Acute asthma exacerbation, moderate persistent",1880047,"DELETED",905112
"493.92","Acute asthma exacerbation, moderate persistent",1880047,"DELETED",905112
"932","Foreign body in nose",994990,"NOT APPLIC",11986
"518.83","Respiratory failure, chronic",1006790,"NOT APPLIC",91169
"V65.3","Dietary surveillance and counseling",1001910,"NOT APPLIC",14815
"765.28","35-36 completed weeks of gestation",1002990,"NOT APPLIC",25410
NA,"Respiratory failure, chronic",1006790,"NOT APPLIC",91169
NA,"35-36 completed weeks of gestation",1002990,"NOT APPLIC",25410
NA,"Dietary surveillance and counseling",1001910,"NOT APPLIC",14815
NA,"Foreign body in nose",994990,"NOT APPLIC",11986
NA,"Underweight",1006957,"NOT APPLIC",15292
"783.22","Underweight",1006957,"NOT APPLIC",15292
"730.10","Chronic osteomyelitis, site unspecified",990742,"NOT APPLIC",8788
NA,"Chronic osteomyelitis, site unspecified",990742,"NOT APPLIC",8788
"493.92","Asthma exacerbation, unspecified asthma severity",1896835,"DELETED",911193
NA,"Asthma exacerbation, unspecified asthma severity",1896835,"DELETED",911193
NA,"Cyclic neutropenia",999192,"NOT APPLIC",81965
"288.02","Cyclic neutropenia",999192,"NOT APPLIC",81965
NA,"Pneumonia due to Mycoplasma pneumoniae",1004928,"NOT APPLIC",5433
"483.0","Pneumonia due to Mycoplasma pneumoniae",1004928,"NOT APPLIC",5433
"250.01","Type 1 diabetes mellitus",1079329,"NOT APPLIC",115176
NA,"Type 1 diabetes mellitus",1079329,"NOT APPLIC",115176
"736.81","Unequal leg length (acquired)",1004843,"NOT APPLIC",8956
NA,"Unequal leg length (acquired)",1004843,"NOT APPLIC",8956
"E938.3","Intravenous anesthetics causing adverse effect in therapeutic use",1001841,"NOT APPLIC",13861
NA,"Intravenous anesthetics causing adverse effect in therapeutic use",1001841,"NOT APPLIC",13861
"745.2","Tetralogy of Fallot",1003001,"NOT APPLIC",9130
"204.02","Acute lymphoid leukemia, in relapse(204.02)",1005001,"NOT APPLIC",15413
"V61.8","Other specified family circumstances",1005521,"NOT APPLIC",14785
NA,"Other specified family circumstances",1005521,"NOT APPLIC",14785
NA,"Tetralogy of Fallot",1003001,"NOT APPLIC",9130
NA,"Sinusitis",1118843,"NOT APPLIC",55700
"473.9","Sinusitis",1118843,"NOT APPLIC",55700
"758.39","Other autosomal deletions",1003290,"NOT APPLIC",57090
NA,"Acne",1014450,"NOT APPLIC",41046
"706.1","Acne",1014450,"NOT APPLIC",41046
NA,"Other autosomal deletions",1003290,"NOT APPLIC",57090
NA,"Personal history of malignant neoplasm of brain",991612,"NOT APPLIC",14283
"V10.85","Personal history of malignant neoplasm of brain",991612,"NOT APPLIC",14283
"313.81","Oppositional defiant disorder of childhood or adolescence",1005412,"NOT APPLIC",3329
NA,"Oppositional defiant disorder of childhood or adolescence",1005412,"NOT APPLIC",3329
"772.11","Perinatal IVH (intraventricular hemorrhage), grade I",1042295,"NOT APPLIC",184507
NA,"Other sickle-cell disease with crisis",997255,"NOT APPLIC",2730
"282.69","Other sickle-cell disease with crisis",997255,"NOT APPLIC",2730
NA,"Perinatal IVH (intraventricular hemorrhage), grade I",1042295,"NOT APPLIC",184507
"V15.02","Milk protein allergy",1259019,"NOT APPLIC",269253
NA,"Milk protein allergy",1259019,"NOT APPLIC",269253
NA,"Infantile cerebral palsy, unspecified",1001245,"NOT APPLIC",3514
"343.9","Infantile cerebral palsy, unspecified",1001245,"NOT APPLIC",3514
"E906.4","Insect bite of scalp with local reaction, initial encounter",1794177,"NOT APPLIC",826810
"910.4","Insect bite of scalp with local reaction, initial encounter",1794177,"NOT APPLIC",826810
NA,"Insect bite of scalp with local reaction, initial encounter",1794177,"NOT APPLIC",826810
"379.51","Congenital nystagmus",998564,"NOT APPLIC",4594
"995.52","Child neglect (nutritional)",998324,"NOT APPLIC",15040
"E858.8","Accidental poisoning by other specified drugs(E858.8)",1008884,"NOT APPLIC",13394
NA,"Congenital nystagmus",998564,"NOT APPLIC",4594
NA,"Child neglect (nutritional)",998324,"NOT APPLIC",15040
NA,"Asthma with status asthmaticus in pediatric patient",1979899,"NOT APPLIC",979598
"493.01","Asthma with status asthmaticus in pediatric patient",1979899,"NOT APPLIC",979598
NA,"Anaphylactic reaction due to peanuts",999771,"NOT APPLIC",12808
"787.1","Heartburn",993771,"NOT APPLIC",9826
"995.61","Anaphylactic reaction due to peanuts",999771,"NOT APPLIC",12808
"729.82","Cramp of limb",994451,"NOT APPLIC",8772
NA,"Cramp of limb",994451,"NOT APPLIC",8772
NA,"Heartburn",993771,"NOT APPLIC",9826
"315.35","Childhood onset fluency disorder",1238454,"NOT APPLIC",252008
NA,"Childhood onset fluency disorder",1238454,"NOT APPLIC",252008
"382.9","OM (otitis media), acute, right",1831103,"DELETED",874118
"789.05","Abdominal pain, periumbilic",997824,"NOT APPLIC",9872
NA,"Abdominal pain, periumbilic",997824,"NOT APPLIC",9872
"V58.67","Encounter for long-term (current) use of insulin",991729,"NOT APPLIC",62745
NA,"Encounter for long-term (current) use of insulin",991729,"NOT APPLIC",62745
NA,"Aortic atresia or stenosis, congenital",1198292,"NOT APPLIC",215911
NA,"Academic underachievement",1107450,"NOT APPLIC",81238
"747.22","Aortic atresia or stenosis, congenital",1198292,"NOT APPLIC",215911
"313.83","Academic underachievement",1107450,"NOT APPLIC",81238
"746.87","Congenital malposition of heart and cardiac apex",992613,"NOT APPLIC",9161
NA,"Processus vaginalis",1054614,"NOT APPLIC",124342
NA,"Congenital malposition of heart and cardiac apex",992613,"NOT APPLIC",9161
"752.89","Processus vaginalis",1054614,"NOT APPLIC",124342
"493.91","Asthma with status asthmaticus, moderate persistent",1895466,"DELETED",898258
NA,"Asthma with status asthmaticus, moderate persistent",1895466,"DELETED",898258
NA,"Living unrelated donor renal transplant",1253658,"NOT APPLIC",263595
"V42.0","Living unrelated donor renal transplant",1253658,"NOT APPLIC",263595
"995.3","Allergy, unspecified not elsewhere classified",995760,"NOT APPLIC",12803
NA,"Allergy, unspecified not elsewhere classified",995760,"NOT APPLIC",12803
"315.39","Poor articulation",1228623,"NOT APPLIC",238275
NA,"Poor articulation",1228623,"NOT APPLIC",238275
"373.2","Chalazion",995629,"NOT APPLIC",4295
NA,"Chalazion",995629,"NOT APPLIC",4295
NA,"Urticaria multiforme",1160751,"NOT APPLIC",184453
"780.96","Pain",1112750,"NOT APPLIC",154386
NA,"Pain",1112750,"NOT APPLIC",154386
"708.8","Urticaria multiforme",1160751,"NOT APPLIC",184453
NA,"Vasovagal episode",1193792,"NOT APPLIC",206646
"780.2","Vasovagal episode",1193792,"NOT APPLIC",206646
"493.92","Acute asthma exacerbation, mild persistent",1887402,"DELETED",902384
NA,"Acute asthma exacerbation, mild persistent",1887402,"DELETED",902384
NA,"Postgastric surgery syndromes",991017,"NOT APPLIC",5972
"564.2","Postgastric surgery syndromes",991017,"NOT APPLIC",5972
"783.43","Growth failure",1049008,"NOT APPLIC",133508
NA,"Growth failure",1049008,"NOT APPLIC",133508
"292.89","Steroid-induced psychosis",1127849,"DELETED",137727
NA,"Steroid-induced psychosis",1127849,"DELETED",137727
"519.8","Congestion of respiratory tract",2058943,"NOT APPLIC",1067421
NA,"Congestion of respiratory tract",2058943,"NOT APPLIC",1067421
NA,"Syndactyly of multiple and unspecified sites",1001856,"NOT APPLIC",9346
"755.10","Syndactyly of multiple and unspecified sites",1001856,"NOT APPLIC",9346
"913.4","Elbow, forearm, and wrist, insect bite, nonvenomous, without mention of infection(913.4)",1003196,"NOT APPLIC",11824
"345.40","Localization-related focal epilepsy with complex partial seizures",1169358,"NOT APPLIC",155460
NA,"Localization-related focal epilepsy with complex partial seizures",1169358,"NOT APPLIC",155460
NA,"PE (pulmonary embolism)",1051782,"DELETED",91192
"415.19","PE (pulmonary embolism)",1051782,"DELETED",91192
NA,"Left otitis media",1190704,"NOT APPLIC",205521
"382.9","Left otitis media",1190704,"NOT APPLIC",205521
NA,"Pinguecula",1009778,"NOT APPLIC",4267
"372.51","Pinguecula",1009778,"NOT APPLIC",4267
NA,"Infective otitis externa, unspecified",1007628,"NOT APPLIC",4616
"708.0","Allergic urticaria",994548,"NOT APPLIC",7993
"380.10","Infective otitis externa, unspecified",1007628,"NOT APPLIC",4616
NA,"Allergic urticaria",994548,"NOT APPLIC",7993
"282.43","Hemoglobin H constant spring variant",1245432,"NOT APPLIC",255155
NA,"Hemoglobin H constant spring variant",1245432,"NOT APPLIC",255155
NA,"Viral exanthem",1021286,"NOT APPLIC",35946
"057.9","Viral exanthem",1021286,"NOT APPLIC",35946
"995.67","Anaphylactic reaction due to milk products(995.67)",997486,"NOT APPLIC",12814
"377.9","Unspecified disorder of optic nerve and visual pathways",995191,"NOT APPLIC",4483
NA,"Unspecified disorder of optic nerve and visual pathways",995191,"NOT APPLIC",4483
NA,"Heel cord tightness",1248435,"NOT APPLIC",262380
"493.10","Post-viral reactive airway disease",1257915,"NOT APPLIC",267218
"727.81","Heel cord tightness",1248435,"NOT APPLIC",262380
NA,"Post-viral reactive airway disease",1257915,"NOT APPLIC",267218
"785.1","Palpitation",1077504,"NOT APPLIC",53132
NA,"Palpitation",1077504,"NOT APPLIC",53132
"054.9","Herpes simplex without mention of complication",1000955,"NOT APPLIC",831
"924.9","Bruising",1065916,"NOT APPLIC",93483
NA,"Herpes simplex without mention of complication",1000955,"NOT APPLIC",831
"E912","Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation",1002635,"NOT APPLIC",13685
NA,"Personal history of allergy to shellfish",1096276,"NOT APPLIC",133640
"V15.04","Personal history of allergy to shellfish",1096276,"NOT APPLIC",133640
NA,"Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation",1002635,"NOT APPLIC",13685
NA,"Bruising",1065916,"NOT APPLIC",93483
NA,"Other malaise and fatigue",992465,"NOT APPLIC",15193
"780.79","Other malaise and fatigue",992465,"NOT APPLIC",15193
"244.3","Other iatrogenic hypothyroidism",996465,"NOT APPLIC",2418
NA,"Other iatrogenic hypothyroidism",996465,"NOT APPLIC",2418
NA,"Mouth pain",1100786,"NOT APPLIC",64696
"528.9","Mouth pain",1100786,"NOT APPLIC",64696
"E927.0","Overexertion from sudden strenuous movement",997474,"NOT APPLIC",15812
"931","Foreign body in ear",1003874,"NOT APPLIC",11985
